bhk_type,carpet_area_sqft,super_built_up_area_sqft,floor_number,total_floors,building_age_years,lift_available,furnishing_status,modular_kitchen,bathrooms,balconies,ac_units,wardrobes,flooring_type,gated_community,security,clubhouse,gym,swimming_pool,parking_type,power_backup,water_supply,maintenance_charges,locality,pin_code,society_type,distance_to_metro_km,distance_to_it_park_km,distance_to_school_km,distance_to_hospital_km,rental_price,purchase_price,price_per_sqft,brokerage_type,days_since_listed,locality_tier,furnishing_status_encoded,bhk_number,bhk_type_encoded,locality_Aundh,locality_Baner,locality_Hadapsar,locality_Hinjewadi,locality_Kalyani Nagar,locality_Kharadi,locality_Koregaon Park,locality_Kothrud,locality_Magarpatta,locality_Nigdi,locality_Pimple Saudagar,locality_Pune Camp,locality_Shivajinagar,locality_Viman Nagar,locality_Wakad,norm_carpet_area_sqft,norm_super_built_up_area_sqft,norm_floor_number,norm_total_floors,norm_building_age_years,norm_lift_available,norm_modular_kitchen,norm_bathrooms,norm_balconies,norm_ac_units,norm_wardrobes,norm_gated_community,norm_security,norm_clubhouse,norm_gym,norm_swimming_pool,norm_power_backup,norm_maintenance_charges,norm_pin_code,norm_distance_to_metro_km,norm_distance_to_it_park_km,norm_distance_to_school_km,norm_distance_to_hospital_km,norm_price_per_sqft,norm_days_since_listed,norm_locality_tier,norm_locality_Aundh,norm_locality_Baner,norm_locality_Hadapsar,norm_locality_Hinjewadi,norm_locality_Kalyani Nagar,norm_locality_Kharadi,norm_locality_Koregaon Park,norm_locality_Kothrud,norm_locality_Magarpatta,norm_locality_Nigdi,norm_locality_Pimple Saudagar,norm_locality_Pune Camp,norm_locality_Shivajinagar,norm_locality_Viman Nagar,norm_locality_Wakad,floor_ratio,connectivity_score,area_per_bhk
2 BHK,633.25,767.93,8,10,3,1,Unfurnished,0,2,3,0,3,Wooden,1,1,0,1,0,Covered,1,Corporation + Borewell,2165.24,Wakad,411057,Society,4.12,2.24,2.39,2.41,15021.79,5283050.86,8342.75698381366,Broker,58,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1786295417129292,0.1828935113318845,0.3809523809523809,0.3157894736842105,0.15,1.0,0.0,0.2,0.6000000000000001,0.0,0.2222222222222222,1.0,1.0,0.0,1.0,0.0,1.0,0.1566425414542133,1.0,0.5444444444444445,0.169576059850374,0.7906137184115524,0.7160000000000001,0.1103674529333351,0.5181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.4958837241543701,316.625
2 BHK,501.36,546.77,1,11,7,1,Unfurnished,1,2,2,2,2,Granite,1,1,0,1,0,Covered,1,Municipal,898.8,Baner,411045,Society,2.1,2.62,1.8,2.37,26666.98,13757190.76,27439.74541247806,Broker,32,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1155097821509246,0.0970661285315119,0.0476190476190476,0.368421052631579,0.35,1.0,1.0,0.2,0.4,0.4,0.1111111111111111,1.0,1.0,0.0,1.0,0.0,1.0,0.0113359432009582,0.7857142857146755,0.2638888888888889,0.2011637572734829,0.5776173285198556,0.7000000000000001,0.7001817312527103,0.2818181818181818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.5807911739023759,250.68
2 BHK,707.45,898.26,0,12,10,1,Semi-Furnished,1,2,1,2,3,Marble,1,1,1,1,1,Covered,1,Tanker,3439.93,Koregaon Park,411001,Standalone,2.29,3.73,1.45,0.81,44764.74,18611407.54,26307.735585553746,Owner,43,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2141400895899536,0.2334717479043775,0.0,0.4210526315789473,0.5,1.0,1.0,0.2,0.2,0.4,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,0.3028957139120019,0.0,0.2902777777777778,0.2934330839567747,0.4512635379061371,0.076,0.665231821624166,0.3818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086458069491595,353.725
1 BHK,391.07,478.91,12,13,7,1,Semi-Furnished,1,2,2,0,2,Granite,1,1,0,0,1,Stilt,0,Corporation + Borewell,800.0,Viman Nagar,411014,Society,1.39,6.06,1.72,1.56,12302.08,3715956.81,9502.024727030966,Broker,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0627273249358704,0.0707311393977026,0.5714285714285714,0.4736842105263157,0.35,1.0,1.0,0.2,0.4,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.232142857143117,0.1652777777777777,0.4871155444721529,0.5487364620938628,0.3760000000000001,0.1461741309082733,0.0545454545454545,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9230769230769231,0.6055531001156513,391.07
2 BHK,721.46,918.21,2,11,4,1,Semi-Furnished,1,2,0,1,3,Vitrified,0,1,0,0,1,Bike,1,Corporation + Borewell,3862.94,Kharadi,411014,Standalone,4.1,1.76,1.65,2.3,21873.22,7690000.44,10658.942200537798,Broker,12,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2208449787511007,0.2412139087239988,0.0952380952380952,0.368421052631579,0.2,1.0,1.0,0.2,0.0,0.2,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,1.0,0.3514303023071168,0.232142857143117,0.5416666666666666,0.1296758104738154,0.5234657039711191,0.6719999999999999,0.1819042124340745,0.0999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.5216193456177103,360.73
1 BHK,464.52,533.66,5,9,10,1,Fully Furnished,0,1,1,0,2,Vitrified,0,1,0,1,0,Covered,1,Not Specified,2084.21,Kothrud,411038,Standalone,1.15,7.75,1.77,1.62,14516.08,4879303.5,10503.96861276156,Broker,17,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0978789387036257,0.0919784228500465,0.238095238095238,0.2631578947368421,0.5,1.0,0.0,0.0,0.2,0.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,1.0,0.1473454617216865,0.6607142857146755,0.1319444444444444,0.627597672485453,0.5667870036101084,0.4000000000000001,0.1771156989364213,0.1454545454545454,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5638920573507655,464.52
1 BHK,442.62,563.4,16,16,13,1,Semi-Furnished,0,2,1,0,2,Ceramic,0,0,1,1,0,Open,1,Tanker,2449.37,Aundh,411007,Standalone,2.96,4.24,1.23,1.43,20737.7,5952042.12,13447.295919750577,Owner,58,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873980627129675,0.1035198696057125,0.7619047619047619,0.631578947368421,0.65,1.0,0.0,0.2,0.2,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,1.0,0.1892425570583457,0.107142857143117,0.3833333333333333,0.3358270989193682,0.371841155234657,0.3239999999999999,0.2680264183623926,0.5181818181818182,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5983260652312166,442.62
4 BHK,1680.16,1831.07,13,14,7,1,Semi-Furnished,1,5,3,3,5,Marble,0,0,0,0,0,Covered,0,Municipal,4790.27,Magarpatta,411013,Standalone,5.7,1.93,1.63,2.31,28430.74,21281854.24,12666.564041519854,Broker,42,3,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6796584861595009,0.5954750077615647,0.6190476190476191,0.5263157894736842,0.35,1.0,1.0,0.8,0.6000000000000001,0.6000000000000001,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.4578286849846942,0.214285714286234,0.763888888888889,0.1438071487946799,0.516245487364621,0.676,0.2439108911502686,0.3727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.44384548237778,420.04
2 BHK,567.2,725.43,0,9,13,1,Semi-Furnished,1,3,3,1,3,Wooden,1,1,0,1,0,Covered,0,Corporation + Borewell,2468.065,Kharadi,411014,Society,5.09,1.75,2.39,1.82,19705.51,4450508.79,7846.454143159379,Owner,11,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1470194111566293,0.1664001862775536,0.0,0.2631578947368421,0.65,1.0,1.0,0.4000000000000001,0.6000000000000001,0.2,0.2222222222222222,1.0,1.0,0.0,1.0,0.0,0.0,0.1913875515739521,0.232142857143117,0.6791666666666667,0.1288445552784704,0.7906137184115524,0.4800000000000001,0.0950370442665705,0.0909090909090909,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285793561345482,283.6
1 BHK,417.41,477.01,12,13,9,1,Semi-Furnished,1,2,1,0,2,Vitrified,0,0,0,1,1,Covered,1,Corporation + Borewell,800.0,Viman Nagar,411014,Society,2.71,5.89,1.79,1.75,23388.35,6820712.4,16340.558204163772,Builder,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0753330908534017,0.0699937907482148,0.5714285714285714,0.4736842105263157,0.45,1.0,1.0,0.2,0.2,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.232142857143117,0.3486111111111111,0.4729842061512883,0.5740072202166066,0.452,0.3573814268435962,0.0636363636363636,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9230769230769231,0.5304279104565286,417.41
2 BHK,648.43,735.08,12,19,2,1,Semi-Furnished,1,2,1,1,2,Vitrified,1,1,0,1,0,Covered,0,Municipal,1139.63,Hinjewadi,411057,Society,5.78,0.2,2.45,2.78,13638.48,5205733.18,8028.211495458261,Builder,5,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1858943680845361,0.1701451412604781,0.5714285714285714,0.7894736842105263,0.1,1.0,1.0,0.2,0.2,0.2,0.1111111111111111,1.0,1.0,0.0,1.0,0.0,0.0,0.0389678784346301,1.0,0.775,0.0,0.812274368231047,0.8639999999999999,0.1006495873057446,0.0363636363636363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.43718001604346657,324.215
2 BHK,354.3,385.38,14,14,7,1,Fully Furnished,1,2,1,2,4,Marble,1,0,1,1,0,Open,1,Municipal,1006.69,Koregaon Park,411001,Society,2.47,5.79,1.88,0.84,30531.3,11419607.79,32231.464267569852,Owner,18,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0451299820054366,0.0344341819310773,0.6666666666666666,0.5263157894736842,0.35,1.0,1.0,0.2,0.2,0.4,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,0.0237148390709116,0.0,0.3152777777777778,0.4646716541978387,0.6064981949458483,0.088,0.8481920149437201,0.1545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6411864817833748,177.15
1 BHK,424.72,538.86,13,14,1,1,Semi-Furnished,1,1,2,0,1,Vitrified,1,1,0,0,1,Covered,0,Corporation + Borewell,2276.38,Kothrud,411038,Society,0.92,8.18,1.2,1.45,14134.43,3572694.72,8411.882463740818,Owner,6,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0788315019717447,0.0939964296802235,0.6190476190476191,0.5263157894736842,0.05,1.0,1.0,0.0,0.4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1693943301926193,0.6607142857146755,0.1,0.6633416458852867,0.3610108303249097,0.3319999999999999,0.1125038143796243,0.0454545454545454,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.5806949962101229,424.72
2 BHK,598.56,740.65,2,11,14,1,Semi-Furnished,1,3,2,1,3,Marble,1,0,1,1,0,Covered,1,Corporation + Borewell,1760.53,Kharadi,411014,Society,4.16,0.38,2.14,2.11,23567.87,5711389.35,9541.882768644748,Builder,19,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1620276427122018,0.1723067370381869,0.0952380952380952,0.368421052631579,0.7000000000000001,1.0,1.0,0.4000000000000001,0.4,0.2,0.2222222222222222,1.0,0.0,1.0,1.0,0.0,1.0,0.1102076267491544,0.232142857143117,0.55,0.0149625935162094,0.700361010830325,0.596,0.1474015272343617,0.1636363636363636,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.5768282166687728,299.28
2 BHK,692.75,777.52,16,18,4,1,Unfurnished,0,2,2,1,3,Vitrified,0,0,0,0,0,Bike,0,Corporation + Borewell,1942.82,Hinjewadi,411057,Standalone,5.91,2.03,2.55,2.27,12263.82,8281831.3,11955.00728978708,Broker,36,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.207104981048279,0.1866151816206147,0.7619047619047619,0.7368421052631579,0.2,1.0,0.0,0.2,0.4,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1311229008999913,1.0,0.7930555555555556,0.1521197007481296,0.8483754512635379,0.66,0.2219304899578349,0.3181818181818182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.4359339888980118,346.375
4 BHK,1069.76,1194.04,10,16,2,1,Unfurnished,1,4,3,2,7,Granite,1,1,0,1,0,Open,1,Municipal,3983.9,Kharadi,411014,Society,4.68,0.2,1.51,2.07,56648.93,12592571.83,11771.399033428059,Broker,23,2,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3875339790956775,0.3482575287177895,0.4761904761904761,0.631578947368421,0.1,1.0,1.0,0.6000000000000001,0.6000000000000001,0.4,0.6666666666666665,1.0,1.0,0.0,1.0,0.0,1.0,0.3653088011895856,0.232142857143117,0.6222222222222222,0.0,0.4729241877256318,0.58,0.2162632792916558,0.1999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.562584266447717,267.44
4 BHK,1688.78,2002.4,2,12,13,1,Fully Furnished,1,5,4,2,7,Ceramic,0,1,0,1,0,Open,0,Municipal,3708.01,Hinjewadi,411057,Standalone,5.08,1.02,2.06,2.5,28910.14,12056874.67,7139.399252714978,Owner,36,3,2,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6837838355220338,0.6619644520335302,0.0952380952380952,0.4210526315789473,0.65,1.0,1.0,0.8,0.8,0.4,0.6666666666666665,0.0,1.0,0.0,1.0,0.0,0.0,0.3336542124273146,1.0,0.6777777777777778,0.0681629260182876,0.6714801444043321,0.752,0.0731999525596186,0.3181818181818182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4762766634802612,422.195
2 BHK,361.28,393.25,6,11,10,1,Unfurnished,0,3,1,0,4,Ceramic,0,0,0,1,0,Covered,1,Tanker,800.0,Kharadi,411014,Standalone,3.89,2.22,2.0,1.63,10953.41,2800000.0,7750.221434898141,Not Specified,9,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0484704621157012,0.0374883576529028,0.2857142857142857,0.368421052631579,0.5,1.0,0.0,0.4000000000000001,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.232142857143117,0.5125000000000001,0.1679135494596841,0.6498194945848376,0.404,0.092067387579268,0.0727272727272727,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5901225255068265,180.64
2 BHK,707.89,795.61,6,13,6,1,Semi-Furnished,0,2,1,1,3,Ceramic,1,1,0,0,1,Covered,0,Tanker,1947.97,Pimple Saudagar,411027,Society,4.22,3.96,1.3,1.95,11603.37,5535276.73,7819.402350647701,Owner,10,3,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2143506642673915,0.1936355169202111,0.2857142857142857,0.4736842105263157,0.3,1.0,0.0,0.2,0.2,0.2,0.2222222222222222,1.0,1.0,0.0,0.0,1.0,0.0,0.1317137926761546,0.464285714286234,0.5583333333333333,0.312551953449709,0.3971119133574007,0.532,0.0942018958856588,0.0818181818181818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.4936452601415807,353.945
1 BHK,375.94,409.57,5,11,6,1,Semi-Furnished,1,2,0,1,1,Vitrified,1,1,1,1,1,Not Specified,1,Corporation + Borewell,1933.44,Baner,411045,Society,2.72,2.44,1.39,2.3,20681.83,11359687.13,30216.755679097732,Owner,34,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554864275048815,0.0438217944737659,0.238095238095238,0.368421052631579,0.3,1.0,1.0,0.2,0.0,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1300466747135035,0.7857142857146755,0.35,0.1862011637572734,0.4296028880866426,0.6719999999999999,0.7859675922894556,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5652478473819438,375.94
5 BHK,1723.45,2014.7,2,16,11,1,Unfurnished,1,5,5,3,6,Vitrified,0,1,0,1,0,Covered,0,Corporation + Borewell,4662.87,Hinjewadi,411057,Standalone,5.71,1.09,2.38,2.27,38501.52,10898875.23,6323.870857872291,Owner,6,3,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7003761629465142,0.6667378143433718,0.0952380952380952,0.631578947368421,0.55,1.0,1.0,0.8,1.0,0.6000000000000001,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,0.4432112845413532,1.0,0.7652777777777778,0.0739817123857024,0.7870036101083032,0.66,0.0480114573462789,0.0454545454545454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.4705630578688633,344.69
1 RK,426.82,478.06,5,11,5,1,Semi-Furnished,1,1,1,0,2,Vitrified,1,1,1,1,0,Open,1,Borewell,1958.27,Aundh,411007,Society,3.25,2.73,1.32,1.33,20748.69,7089665.23,16610.433508270467,Owner,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798365174776982,0.0704012728966159,0.238095238095238,0.368421052631579,0.25,1.0,1.0,0.0,0.2,0.0,0.1111111111111111,1.0,1.0,1.0,1.0,0.0,1.0,0.1328955762284812,0.107142857143117,0.4236111111111111,0.2103075644222776,0.4043321299638989,0.284,0.3657131438271293,0.0454545454545454,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.6371023910884908,426.82
3 BHK,1206.64,1366.75,6,10,18,1,Fully Furnished,0,3,3,3,3,Vitrified,0,1,1,1,0,Covered,1,Corporation + Borewell,3619.82,Baner,411045,Society,2.63,3.91,1.99,2.35,61983.04,19094441.46,15824.472469004839,Owner,51,1,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4530418469313527,0.4152825209562248,0.2857142857142857,0.3157894736842105,0.9,1.0,0.0,0.4000000000000001,0.6000000000000001,0.6000000000000001,0.2222222222222222,0.0,1.0,1.0,1.0,0.0,1.0,0.3235356210215199,0.7857142857146755,0.3374999999999999,0.3083956774729842,0.6462093862815884,0.6920000000000001,0.341443806003432,0.4545454545454545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5238946081750662,402.21333333333337
1 BHK,440.1,497.61,9,14,11,1,Semi-Furnished,1,1,1,0,1,Wooden,1,1,1,1,0,Bike,1,Tanker,1511.18,Viman Nagar,411014,Society,2.41,5.35,1.46,1.37,18515.73,4656875.91,10581.404021813223,Broker,20,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0861920441058233,0.0779882024216082,0.4285714285714285,0.5263157894736842,0.55,1.0,1.0,0.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0815981385188006,0.232142857143117,0.3069444444444444,0.4280964256026599,0.4548736462093863,0.3,0.1795065582621007,0.1727272727272727,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6428571428571429,0.599257621354923,440.1
2 BHK,545.54,668.66,9,10,13,1,Fully Furnished,0,2,2,1,4,Marble,1,1,1,1,1,Covered,1,Borewell,1879.21,Aundh,411007,Standalone,2.58,3.68,1.62,1.33,18517.53,12042500.93,22074.4600395938,Owner,35,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1366533940809372,0.1443689847873331,0.4285714285714285,0.3157894736842105,0.65,1.0,0.0,0.2,0.4,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.1238245269423702,0.107142857143117,0.3305555555555555,0.2892768079800498,0.5126353790613719,0.284,0.5344819918041799,0.3090909090909091,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6413899574774473,272.77
2 BHK,621.6,774.11,0,13,10,1,Semi-Furnished,1,3,3,1,3,Vitrified,0,0,1,1,1,Covered,0,Municipal,800.0,Kharadi,411014,Standalone,3.98,1.76,1.95,2.48,16787.64,10898924.4,17533.662162162163,Owner,23,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.173054098548949,0.1852918348339025,0.0,0.4736842105263157,0.5,1.0,1.0,0.4000000000000001,0.6000000000000001,0.2,0.2222222222222222,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.232142857143117,0.525,0.1296758104738154,0.631768953068592,0.744,0.3942314225813744,0.1999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077939817923465,310.8
3 BHK,928.11,1080.05,7,21,11,1,Unfurnished,1,4,3,2,6,Vitrified,1,1,1,0,0,Covered,1,Municipal,3188.07,Nigdi,411044,Society,4.02,11.54,1.64,1.89,19048.65,6234527.69,6717.444796414218,Broker,20,3,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3197432903250507,0.3040204905308911,0.3333333333333333,0.894736842105263,0.55,1.0,1.0,0.6000000000000001,0.6000000000000001,0.4,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,1.0,0.2739982376509356,0.7678571428577925,0.5305555555555556,0.9426433915211968,0.51985559566787,0.508,0.0601677462236097,0.1727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3024687228898185,309.37
3 BHK,973.3,1224.9,6,11,1,1,Semi-Furnished,1,3,3,2,3,Vitrified,1,1,0,1,0,Stilt,0,Corporation + Borewell,3663.29,Hadapsar,411028,Society,5.32,0.49,2.45,1.93,31534.48,8206763.68,8431.89528408507,Builder,24,3,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3413702668555458,0.3602336230984167,0.2857142857142857,0.368421052631579,0.05,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.2222222222222222,1.0,1.0,0.0,1.0,0.0,0.0,0.3285232065574071,0.482142857143117,0.7111111111111111,0.0241064006650041,0.812274368231047,0.524,0.1131209099658157,0.209090909090909,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5408086415240954,324.43333333333334
2 BHK,700.23,817.46,5,14,12,1,Unfurnished,0,2,2,1,3,Marble,1,1,0,0,1,Covered,1,Municipal,1660.13,Magarpatta,411013,Society,3.81,1.42,1.63,2.49,19498.3,4639191.97,6625.240235351242,Owner,4,3,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.210684750564723,0.2021150263893201,0.238095238095238,0.5263157894736842,0.6000000000000001,1.0,0.0,0.2,0.4,0.2,0.2222222222222222,1.0,1.0,0.0,0.0,1.0,1.0,0.0986881055206502,0.214285714286234,0.5013888888888889,0.1014131338320864,0.516245487364621,0.7480000000000001,0.0573207056262562,0.0272727272727272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.5236500935805923,350.115
3 BHK,929.47,1072.28,13,13,10,1,Unfurnished,0,4,2,1,5,Ceramic,1,1,0,0,1,Not Specified,0,Municipal,2555.14,Hinjewadi,411057,Society,6.39,0.32,2.62,2.8,26996.25,7049511.44,7584.442144447911,Owner,100,3,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3203941575098587,0.3010051226327228,0.6190476190476191,0.4736842105263157,0.5,1.0,0.0,0.6000000000000001,0.4,0.2,0.4444444444444445,1.0,1.0,0.0,0.0,1.0,0.0,0.2013782120418007,1.0,0.8597222222222222,0.0099750623441396,0.8736462093862817,0.8719999999999999,0.0869459266131891,0.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4042951404766614,309.8233333333333
4 BHK,1329.68,1606.87,12,17,2,1,Unfurnished,0,4,3,3,5,Granite,0,1,0,0,0,Bike,0,Municipal,2269.59,Magarpatta,411013,Society,5.11,2.33,1.82,2.55,34978.77,7704495.12,5794.247578364719,Broker,11,3,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5119261840039818,0.5084678671220118,0.5714285714285714,0.6842105263157894,0.1,1.0,0.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,0.0,0.1686152709382214,0.214285714286234,0.6819444444444445,0.1770573566084788,0.5848375451263538,0.772,0.0316537914624609,0.0909090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.43387888013807885,332.42
