listing_id,source,listing_url,bhk_type,carpet_area_sqft,super_built_up_area_sqft,floor_number,total_floors,building_age_years,lift_available,furnishing_status,modular_kitchen,bathrooms,balconies,ac_units,wardrobes,flooring_type,gated_community,security,clubhouse,gym,swimming_pool,parking_type,power_backup,water_supply,maintenance_charges,locality,pin_code,society_type,distance_to_metro_km,distance_to_it_park_km,distance_to_school_km,distance_to_hospital_km,rental_price,purchase_price,price_per_sqft,brokerage_type,days_since_listed
SYN-00091,synthetic,https://example.com/pune-listing/91,3 BHK,1299.81,1439.93,15,15,11,1,Semi-Furnished,1,3,3,2,4,,1,1,0,0,0,Bike,1,Borewell,4201.22,Wakad,411057,Society,5.14,3.48,2.01,2.39,18159.27,8987754.84,6914.67,Owner,4
SYN-00092,synthetic,https://example.com/pune-listing/92,2 BHK,702.81,770.18,7,10,6,1,Semi-Furnished,1,2,3,1,3,Vitrified,1,1,0,1,1,Covered,1,Corporation + Borewell,2377.55,Aundh,411007,Society,3.74,4.22,1.81,1.46,24374.69,6222099.36,8853.16,Builder,24
SYN-00093,synthetic,https://example.com/pune-listing/93,2 BHK,740.22,942.49,13,13,1,1,Unfurnished,1,3,1,0,3,Vitrified,0,0,0,0,1,Covered,1,Tanker,1990.28,Shivajinagar,411005,Standalone,1.56,6.4,1.08,1.36,37521.35,7251339.13,9796.19,Broker,32
SYN-00094,synthetic,https://example.com/pune-listing/94,1 BHK,477.97,542.49,7,14,6,1,Semi-Furnished,1,2,0,0,1,Marble,1,1,0,0,0,Stilt,1,Municipal,,Kharadi,411014,Society,3.63,2.17,1.47,1.81,19456.25,4674939.03,9780.87,Broker,17
SYN-00095,synthetic,https://example.com/pune-listing/95,2 BHK,571.26,696.26,5,14,8,1,Fully Furnished,1,2,2,1,4,Ceramic,1,0,0,1,0,,0,Borewell,1213.4,Hadapsar,411028,Society,5.82,2.08,2.34,2.37,10358.46,4756024.89,8325.44,Owner,41
SYN-00096,synthetic,https://example.com/pune-listing/96,1 BHK,474.61,562.26,2,16,10,1,Semi-Furnished,1,1,1,0,1,Vitrified,1,1,1,0,0,Covered,1,Municipal,1130.4,Hadapsar,411028,Society,5.63,2.32,2.46,1.87,11016.22,2800000.0,5899.63,Broker,24
SYN-00097,synthetic,https://example.com/pune-listing/97,2 BHK,639.87,691.97,2,6,5,1,Unfurnished,1,2,1,1,3,Ceramic,1,0,0,0,0,Covered,1,Corporation + Borewell,2578.71,Shivajinagar,411005,Society,1.94,6.53,0.98,1.41,18434.66,4614110.4,7210.97,Broker,23
SYN-00098,synthetic,https://example.com/pune-listing/98,2 BHK,692.13,824.01,3,12,1,1,Fully Furnished,1,2,2,1,3,Wooden,1,1,0,1,0,Covered,1,Corporation + Borewell,2645.0,Kharadi,411014,Standalone,4.02,0.73,2.12,2.03,34906.1,7330448.81,10591.13,Broker,43
SYN-00099,synthetic,https://example.com/pune-listing/99,3 BHK,1048.55,1190.75,11,18,2,1,Fully Furnished,1,3,3,2,3,Granite,0,0,1,1,0,Covered,1,Municipal,3529.74,Kharadi,411014,Standalone,4.18,0.39,2.31,2.49,47515.57,11114369.59,10599.76,Broker,37
SYN-00100,synthetic,https://example.com/pune-listing/100,1 BHK,341.1,400.51,12,16,18,1,Unfurnished,0,2,1,0,2,Ceramic,0,0,0,0,0,Covered,0,Municipal,1772.49,Hinjewadi,411057,Standalone,6.54,1.76,2.62,2.67,10103.95,2800000.0,8208.78,Broker,25
SYN-00101,synthetic,https://example.com/pune-listing/101,3 BHK,1174.28,1448.06,9,14,14,1,Fully Furnished,1,4,2,2,3,Marble,0,0,0,0,0,Covered,1,Corporation + Borewell,4305.76,Kothrud,411038,Standalone,1.81,7.96,0.98,1.51,47430.8,16197482.98,13793.58,Owner,18
SYN-00102,synthetic,https://example.com/pune-listing/102,2 BHK,597.59,689.08,6,16,11,1,Fully Furnished,1,3,2,1,3,Vitrified,1,0,0,0,0,Covered,1,Corporation + Borewell,2285.47,Hinjewadi,411057,Society,5.25,1.65,2.32,2.55,19875.36,5788027.86,9685.63,Broker,31
SYN-00103,synthetic,https://example.com/pune-listing/103,3 BHK,1109.12,,8,14,11,1,Unfurnished,1,4,3,2,4,Marble,1,1,1,0,0,Open,1,Municipal,4235.84,Kothrud,411038,Society,1.4,7.12,1.19,1.84,27185.01,16839414.52,15182.64,,68
SYN-00104,synthetic,https://example.com/pune-listing/104,1 BHK,565.07,717.9,3,15,8,1,Unfurnished,0,1,0,1,1,Vitrified,1,1,1,1,1,Covered,1,Corporation + Borewell,,Baner,411045,Society,2.79,2.38,2.12,2.18,39347.53,8724535.97,15439.79,Owner,76
SYN-00105,synthetic,https://example.com/pune-listing/105,2 BHK,599.43,749.41,9,12,9,1,Fully Furnished,1,2,3,1,4,Granite,1,1,1,1,1,Open,0,Tanker,2066.52,Kharadi,411014,Society,5.16,0.87,2.1,2.0,24247.15,11132474.4,18571.89,Builder,31
SYN-00106,synthetic,https://example.com/pune-listing/106,1 BHK,449.27,568.59,12,14,1,1,Semi-Furnished,0,1,1,0,2,Vitrified,1,1,0,1,0,None,1,Corporation + Borewell,1606.67,Aundh,411007,Society,2.53,3.07,1.88,1.4,13275.52,5188000.04,11547.54,Broker,13
SYN-00107,synthetic,https://example.com/pune-listing/107,2 BHK,592.14,657.7,1,14,7,1,Fully Furnished,1,3,2,1,3,Vitrified,0,0,0,1,0,None,1,Municipal,2601.98,Kothrud,411038,Society,1.94,7.67,0.98,1.68,16310.85,6734794.88,11373.56,Owner,111
SYN-00108,synthetic,https://example.com/pune-listing/108,2 BHK,529.09,637.48,9,14,20,1,Semi-Furnished,1,2,2,1,3,Vitrified,1,0,0,0,0,Covered,1,Corporation + Borewell,1668.94,Kothrud,411038,Society,2.18,7.71,1.38,1.48,17810.73,4154108.98,7851.47,Owner,49
SYN-00109,synthetic,https://example.com/pune-listing/109,3 BHK,1176.28,1493.71,2,8,7,1,Fully Furnished,1,3,3,2,6,,1,1,0,1,1,Covered,0,Municipal,6049.22,Koregaon Park,411001,Society,1.67,4.26,1.75,1.19,96625.07,33283236.6,28295.22,Owner,18
SYN-00110,synthetic,https://example.com/pune-listing/110,1 BHK,444.2,492.47,7,12,6,1,Semi-Furnished,1,2,1,0,2,Wooden,1,1,0,1,0,Open,1,Tanker,912.15,Viman Nagar,411014,Society,1.92,7.0,1.65,1.31,18752.81,3745963.12,8433.01,Broker,56
SYN-00111,synthetic,https://example.com/pune-listing/111,1 RK,531.03,601.5,1,5,19,1,Unfurnished,1,1,0,0,2,Vitrified,1,0,0,0,1,Covered,1,Corporation + Borewell,1254.64,Kharadi,411014,Society,4.41,2.66,2.19,2.14,10116.32,6406631.65,12064.59,Owner,23
SYN-00112,synthetic,https://example.com/pune-listing/112,4 BHK,1485.2,1759.04,10,15,9,1,Semi-Furnished,1,4,3,3,5,Vitrified,1,1,0,0,0,Covered,1,Corporation + Borewell,7546.49,Baner,411045,Society,3.43,1.93,1.73,1.8,86505.04,41052355.14,27640.88,Owner,93
SYN-00113,synthetic,https://example.com/pune-listing/113,1 BHK,285.78,317.36,3,12,9,1,Unfurnished,1,2,1,0,1,Vitrified,0,0,0,0,0,Covered,0,Borewell,1837.23,Shivajinagar,411005,Standalone,1.23,7.05,1.44,1.33,14941.99,2800000.0,9797.59,Owner,18
SYN-00114,synthetic,https://example.com/pune-listing/114,3 BHK,972.78,1230.5,12,20,8,1,Semi-Furnished,1,3,2,2,6,Vitrified,0,0,0,0,0,Open,1,Tanker,2926.73,Kharadi,411014,Society,3.42,1.65,2.17,2.43,36992.22,9980574.58,10259.82,Broker,14
SYN-00115,synthetic,https://example.com/pune-listing/115,2 BHK,455.87,506.58,2,11,10,1,Semi-Furnished,1,3,1,0,4,Marble,1,1,1,0,0,Stilt,0,Borewell,1486.82,Viman Nagar,411014,Society,2.24,5.83,1.45,1.79,24998.55,4372460.43,9591.47,Broker,30
SYN-00116,synthetic,https://example.com/pune-listing/116,3 BHK,980.93,1210.05,6,16,4,1,Semi-Furnished,1,3,2,1,5,Marble,1,0,0,0,0,Stilt,0,Corporation + Borewell,2708.44,Wakad,411057,Society,4.72,2.78,1.57,1.96,23199.58,6370685.0,6494.51,Broker,21
SYN-00117,synthetic,https://example.com/pune-listing/117,3 BHK,1082.98,1259.65,6,13,10,1,Unfurnished,1,4,2,2,5,Vitrified,1,1,1,1,0,Covered,1,Municipal,3500.36,Koregaon Park,411001,Standalone,2.26,4.72,1.35,1.48,40927.96,14377614.94,13276.01,Broker,41
SYN-00118,synthetic,https://example.com/pune-listing/118,3 BHK,1389.78,1538.18,6,12,5,1,Unfurnished,1,4,3,1,3,Wooden,1,1,0,0,0,Open,1,,4115.43,Hinjewadi,411057,Society,5.78,1.38,2.16,2.45,36942.17,8928871.58,6424.68,Broker,48
SYN-00119,synthetic,https://example.com/pune-listing/119,1 BHK,414.71,475.62,12,14,6,1,Semi-Furnished,1,2,1,0,1,Wooden,1,1,0,0,0,Covered,0,Tanker,1181.01,Nigdi,411044,Society,4.6,10.42,1.18,2.3,11786.7,2852816.47,6879.14,Owner,57
SYN-00120,synthetic,https://example.com/pune-listing/120,1 RK,340.1,432.35,2,12,2,1,Fully Furnished,1,2,1,1,2,Granite,1,1,1,1,1,Covered,0,Borewell,1121.8,Kalyani Nagar,411006,Society,2.6,4.86,0.87,1.99,22403.43,12633692.31,37146.85,Owner,23
SYN-00121,synthetic,https://example.com/pune-listing/121,1 BHK,359.8,431.03,3,8,1,1,Fully Furnished,1,2,1,1,2,Wooden,0,0,1,0,1,Covered,1,Corporation + Borewell,1760.21,Kalyani Nagar,411006,Society,2.69,5.65,1.44,1.83,19434.79,10845105.73,30141.96,Builder,17
SYN-00122,synthetic,https://example.com/pune-listing/122,3 BHK,859.69,1086.71,6,14,10,1,Unfurnished,0,3,3,2,3,Granite,1,1,0,1,0,Bike,1,,4452.05,Koregaon Park,411001,Society,2.19,6.03,1.42,1.09,48299.68,9697643.94,11280.36,Owner,32
SYN-00123,synthetic,https://example.com/pune-listing/123,3 BHK,1181.44,1451.91,4,10,6,1,Unfurnished,0,3,3,2,4,Vitrified,1,1,1,1,0,Bike,0,Borewell,4889.92,Shivajinagar,411005,Society,0.77,6.71,1.51,1.12,42822.36,10704629.31,9060.7,Owner,13
SYN-00124,synthetic,https://example.com/pune-listing/124,1 BHK,404.31,501.19,9,20,9,1,Unfurnished,1,1,2,0,2,Wooden,1,1,0,1,1,Stilt,0,Municipal,1490.13,Pimple Saudagar,411027,Society,3.83,4.54,2.41,1.72,7733.02,4342013.06,10739.19,Broker,25
SYN-00125,synthetic,https://example.com/pune-listing/125,2 BHK,840.43,1003.03,7,19,12,1,Unfurnished,1,3,2,1,3,Vitrified,1,0,0,0,0,Open,1,Tanker,2326.96,Wakad,411057,Society,4.07,2.08,1.77,2.41,12972.98,4742983.13,5643.54,Owner,18
SYN-00126,synthetic,https://example.com/pune-listing/126,1 BHK,446.9,507.55,3,14,12,1,Semi-Furnished,1,1,1,0,1,Marble,1,1,1,0,0,Covered,0,Corporation + Borewell,1603.78,Pune Camp,411001,Society,1.39,7.52,1.45,2.12,7500.0,3199899.99,7160.24,Builder,9
SYN-00127,synthetic,https://example.com/pune-listing/127,1 BHK,392.06,455.71,6,17,14,1,Semi-Furnished,1,2,0,0,1,Ceramic,1,1,0,0,0,Bike,0,Municipal,998.45,Kharadi,411014,Society,3.7,2.01,2.15,1.65,20372.82,3108818.24,7929.35,Owner,20
SYN-00128,synthetic,https://example.com/pune-listing/128,1 RK,469.08,552.91,6,8,9,1,Fully Furnished,1,1,2,1,2,Granite,1,1,1,0,1,Covered,1,Municipal,1877.36,Koregaon Park,411001,Society,2.61,5.27,1.48,1.47,22971.98,16156882.52,34443.46,Broker,14
SYN-00129,synthetic,https://example.com/pune-listing/129,3 BHK,1301.41,1532.86,6,8,9,1,Fully Furnished,1,3,3,2,4,Wooden,1,1,0,1,1,,1,Borewell,6457.03,Baner,411045,Standalone,2.41,2.67,1.15,2.26,73380.33,17557271.46,13490.94,Builder,16
SYN-00130,synthetic,https://example.com/pune-listing/130,3 BHK,814.93,932.78,8,12,8,1,Semi-Furnished,1,3,2,2,6,Marble,1,1,1,1,1,Covered,1,Tanker,3137.89,Aundh,411007,Society,3.15,5.0,1.77,1.67,21260.19,13270632.88,16284.48,Broker,68
SYN-00131,synthetic,https://example.com/pune-listing/131,1 BHK,436.34,511.71,7,12,10,1,Unfurnished,1,1,0,0,1,Ceramic,1,1,0,0,0,Stilt,1,Municipal,1596.81,Hinjewadi,411057,Society,5.73,1.22,2.33,2.73,14523.99,3545234.61,8124.94,Broker,25
SYN-00132,synthetic,https://example.com/pune-listing/132,3 BHK,1036.05,1212.81,15,18,11,1,Semi-Furnished,0,3,4,2,5,Granite,1,1,0,1,0,Open,1,Municipal,2953.37,Wakad,411057,Society,4.65,3.33,2.26,2.11,28308.27,7705611.86,7437.51,Broker,29
SYN-00133,synthetic,https://example.com/pune-listing/133,1 BHK,356.53,390.05,7,9,9,1,Semi-Furnished,1,1,3,0,1,Vitrified,1,1,1,0,1,Stilt,1,Municipal,865.29,Shivajinagar,411005,Society,0.48,5.77,0.53,1.08,16552.93,3303400.33,9265.49,Owner,8
SYN-00134,synthetic,https://example.com/pune-listing/134,1 BHK,472.86,558.13,12,14,6,1,Semi-Furnished,1,2,0,0,1,Vitrified,1,1,0,1,0,Covered,0,Borewell,825.18,Pune Camp,411001,Society,3.46,7.02,1.79,2.0,14870.41,3336154.06,7055.34,Owner,70
SYN-00135,synthetic,https://example.com/pune-listing/135,4 BHK,1504.05,1678.96,4,10,15,1,Semi-Furnished,1,4,4,3,6,Vitrified,1,1,0,0,0,None,1,Borewell,6266.43,Kothrud,411038,Society,1.8,8.05,1.05,1.05,51659.39,12252537.89,8146.35,Broker,28
SYN-00136,synthetic,https://example.com/pune-listing/136,4 BHK,1664.07,1896.83,6,13,16,1,Unfurnished,1,4,4,2,6,Vitrified,0,1,0,1,0,None,1,Municipal,3036.54,Wakad,411057,Standalone,4.61,2.8,1.77,2.42,36246.2,14636326.29,8795.48,Owner,40
SYN-00137,synthetic,https://example.com/pune-listing/137,3 BHK,758.55,863.75,2,9,11,1,Semi-Furnished,1,3,2,1,4,Granite,1,1,0,0,0,Covered,1,Borewell,3088.66,Wakad,411057,Society,4.9,0.94,1.9,2.36,18671.78,4892576.82,6449.88,Broker,19
SYN-00138,synthetic,https://example.com/pune-listing/138,2 BHK,657.58,825.71,3,8,3,1,Fully Furnished,1,2,3,1,4,Wooden,1,0,1,1,1,Covered,1,,2423.73,Kharadi,411014,Society,4.69,1.18,1.7,2.49,37659.07,8128614.98,12361.41,Owner,14
SYN-00139,synthetic,https://example.com/pune-listing/139,2 BHK,845.71,1020.2,5,12,6,1,Fully Furnished,1,2,3,2,3,Marble,0,1,1,0,1,Open,1,Corporation + Borewell,4839.66,Baner,411045,Standalone,3.3,3.13,1.5,1.82,41738.46,22517507.3,26625.72,Broker,9
SYN-00140,synthetic,https://example.com/pune-listing/140,2 BHK,864.46,1034.26,9,10,12,1,Semi-Furnished,1,3,2,2,3,Ceramic,0,1,1,0,0,Stilt,1,Municipal,3370.03,Kalyani Nagar,411006,Standalone,1.48,4.49,1.58,1.54,39763.68,22568668.64,26107.39,Owner,33
SYN-00141,synthetic,https://example.com/pune-listing/141,3 BHK,1266.69,1470.08,11,18,4,1,Semi-Furnished,1,3,2,2,6,Vitrified,1,1,0,0,0,Covered,1,Borewell,3358.42,Wakad,411057,Society,4.41,3.15,2.11,1.93,41000.43,11414730.26,9011.46,Broker,50
SYN-00142,synthetic,https://example.com/pune-listing/142,2 BHK,462.19,591.51,9,16,13,1,Unfurnished,0,3,2,1,3,Vitrified,1,1,1,1,1,Covered,0,Borewell,1605.32,Aundh,411007,Standalone,4.44,4.97,1.61,1.59,26327.5,4352139.49,9416.27,Owner,40
SYN-00143,synthetic,https://example.com/pune-listing/143,2 BHK,693.07,772.69,4,9,9,1,Fully Furnished,0,3,2,2,3,Granite,1,1,1,0,0,Covered,1,Tanker,3708.0,Baner,411045,Society,3.2,1.8,2.37,1.84,37111.46,21691443.25,31297.76,Owner,31
SYN-00144,synthetic,https://example.com/pune-listing/144,1 BHK,445.72,535.0,5,13,13,1,Semi-Furnished,0,1,0,0,2,Vitrified,1,1,0,0,0,Covered,0,Borewell,1431.98,Magarpatta,411013,Society,4.79,1.15,1.75,1.8,7500.0,2800000.0,6281.9,Broker,41
SYN-00145,synthetic,https://example.com/pune-listing/145,2 BHK,718.97,789.14,12,18,15,1,Unfurnished,0,2,2,1,3,Wooden,1,1,1,0,0,Covered,0,Municipal,2603.9,Hinjewadi,411057,Society,6.31,1.1,2.73,2.42,12383.53,4805605.83,6684.02,Builder,24
SYN-00146,synthetic,https://example.com/pune-listing/146,3 BHK,940.72,1115.78,2,12,0,1,Fully Furnished,1,3,4,3,5,Vitrified,1,1,1,1,1,Covered,1,Tanker,4977.12,Koregaon Park,411001,Society,3.15,4.32,1.28,0.84,63314.82,29157229.84,30994.66,Builder,76
SYN-00147,synthetic,https://example.com/pune-listing/147,1 BHK,363.18,399.4,3,8,12,1,Semi-Furnished,1,2,1,1,2,Vitrified,1,1,1,1,1,,1,Corporation + Borewell,1854.55,Kalyani Nagar,411006,Society,1.29,4.57,1.28,1.27,18245.25,7211247.53,19856.06,Builder,58
SYN-00148,synthetic,https://example.com/pune-listing/148,2 BHK,555.26,647.06,8,16,11,1,Semi-Furnished,1,2,2,1,4,Ceramic,1,1,0,0,0,Covered,0,Municipal,930.03,Hinjewadi,411057,Society,5.78,1.35,2.21,2.07,9512.03,6427788.66,11576.25,Owner,22
SYN-00149,synthetic,https://example.com/pune-listing/149,2 BHK,887.81,1077.48,12,12,5,1,Semi-Furnished,1,2,2,1,4,Vitrified,1,1,1,1,0,Covered,1,Corporation + Borewell,2605.79,Aundh,411007,Society,3.55,4.36,1.6,1.74,27312.79,10094159.37,11369.67,Broker,56
SYN-00150,synthetic,https://example.com/pune-listing/150,4 BHK,1158.6,1330.95,8,14,4,1,Unfurnished,0,4,4,2,4,,1,1,1,0,0,Open,0,Corporation + Borewell,3785.22,Hadapsar,411028,Society,5.69,2.23,2.22,2.19,25610.62,7688699.56,6636.22,Broker,18
SYN-00151,synthetic,https://example.com/pune-listing/151,1 BHK,375.82,472.37,3,13,11,1,Fully Furnished,1,1,0,1,2,Vitrified,1,1,1,0,1,Stilt,1,Municipal,1959.41,Kalyani Nagar,411006,Society,2.26,5.43,1.45,1.53,25493.47,5174780.97,13769.16,Broker,10
SYN-00152,synthetic,https://example.com/pune-listing/152,3 BHK,1086.26,1321.28,3,7,9,1,Unfurnished,1,4,3,2,4,Granite,1,1,1,0,1,Covered,1,Municipal,4085.72,Aundh,411007,Society,4.23,3.48,1.49,1.75,46706.02,11509244.51,10595.33,,30
SYN-00153,synthetic,https://example.com/pune-listing/153,2 BHK,782.12,859.06,6,12,11,1,Unfurnished,1,2,2,1,3,Granite,1,1,0,1,0,Open,0,Corporation + Borewell,2363.68,Hadapsar,411028,Society,5.7,2.41,2.81,2.38,23148.14,4414594.89,5644.4,Builder,9
SYN-00154,synthetic,https://example.com/pune-listing/154,1 BHK,415.18,453.62,2,9,14,1,Semi-Furnished,1,1,1,0,1,Vitrified,0,0,1,1,0,Covered,1,Borewell,1725.76,Kharadi,411014,Society,5.2,1.11,2.64,2.0,14183.22,5387478.06,12976.37,Builder,68
SYN-00155,synthetic,https://example.com/pune-listing/155,3 BHK,1229.87,1369.7,13,14,14,1,Unfurnished,1,3,2,1,5,Marble,1,1,0,0,0,Covered,1,Municipal,4084.84,Hadapsar,411028,Society,4.62,3.03,2.21,2.28,23162.38,8274854.6,6728.25,Builder,7
SYN-00156,synthetic,https://example.com/pune-listing/156,2 BHK,774.46,921.71,12,15,14,1,Semi-Furnished,1,2,2,1,3,Marble,1,1,0,1,1,Covered,1,Municipal,2159.26,Shivajinagar,411005,Society,1.51,6.34,0.8,1.15,36089.95,12035954.58,15541.08,Owner,22
SYN-00157,synthetic,https://example.com/pune-listing/157,3 BHK,691.59,850.95,10,18,9,1,Semi-Furnished,1,4,3,2,5,Ceramic,1,1,0,0,0,Covered,0,Municipal,2108.94,Pune Camp,411001,Society,2.66,6.19,1.26,1.92,18096.17,5153936.37,7452.29,Broker,17
SYN-00158,synthetic,https://example.com/pune-listing/158,3 BHK,982.97,1106.2,6,15,12,1,Semi-Furnished,1,3,2,2,5,Marble,1,1,1,1,1,Covered,1,Corporation + Borewell,3154.39,Kothrud,411038,Society,1.84,6.84,1.05,1.19,37339.65,9377222.38,9539.67,Broker,26
SYN-00159,synthetic,https://example.com/pune-listing/159,2 BHK,571.6,718.32,11,15,4,1,Semi-Furnished,1,3,2,2,2,Ceramic,1,1,0,1,0,Open,1,Municipal,1307.24,Kalyani Nagar,411006,Society,2.28,3.95,1.34,1.49,43821.2,7970350.19,13943.82,Broker,35
SYN-00160,synthetic,https://example.com/pune-listing/160,2 BHK,601.04,,8,13,9,1,Fully Furnished,1,3,4,1,4,Vitrified,1,1,1,0,0,Covered,0,Tanker,,Hadapsar,411028,Society,4.72,2.63,2.64,2.08,17328.82,4459599.05,7419.84,Broker,31
SYN-00161,synthetic,https://example.com/pune-listing/161,1 BHK,429.48,469.36,9,13,4,1,Fully Furnished,0,1,0,1,1,Vitrified,1,1,0,1,0,Stilt,1,Municipal,2127.39,Kalyani Nagar,411006,Society,2.11,5.13,1.58,1.23,27520.1,5209123.76,12129.02,Owner,13
SYN-00162,synthetic,https://example.com/pune-listing/162,2 BHK,642.77,757.6,5,5,6,1,Unfurnished,0,3,0,2,3,Granite,0,1,1,1,1,Stilt,1,Borewell,2817.71,Kalyani Nagar,411006,Standalone,1.07,5.28,1.82,1.68,39939.59,16784521.2,26112.76,Owner,3
SYN-00163,synthetic,https://example.com/pune-listing/163,3 BHK,881.33,975.18,7,7,9,1,Semi-Furnished,1,3,3,2,5,Wooden,0,1,0,1,1,Covered,0,Municipal,2191.16,Kharadi,411014,Standalone,4.39,1.66,2.35,1.87,42050.51,9766150.12,11081.13,,72
SYN-00164,synthetic,https://example.com/pune-listing/164,3 BHK,1306.03,1547.74,8,10,13,1,Semi-Furnished,1,3,4,2,4,Wooden,1,1,1,0,0,Covered,1,Municipal,4233.2,Baner,411045,Society,3.29,4.8,1.35,2.14,72276.65,17337031.17,13274.62,Broker,23
SYN-00165,synthetic,https://example.com/pune-listing/165,1 RK,431.72,529.67,8,13,4,1,Semi-Furnished,1,2,1,0,2,Vitrified,1,1,0,1,0,Covered,0,Municipal,800.0,Hadapsar,411028,Society,5.13,2.11,2.42,2.18,15569.79,3246855.17,7520.8,Owner,47
SYN-00166,synthetic,https://example.com/pune-listing/166,3 BHK,1081.95,1181.74,5,16,6,1,Semi-Furnished,1,4,3,3,3,Marble,0,1,1,0,0,Stilt,0,Corporation + Borewell,4423.86,Kalyani Nagar,411006,Standalone,1.74,4.76,1.83,1.53,77649.45,15996487.76,14784.82,Broker,11
SYN-00167,synthetic,https://example.com/pune-listing/167,2 BHK,892.72,1062.81,6,10,7,1,Fully Furnished,1,2,1,1,3,Wooden,1,1,1,1,0,Bike,0,Corporation + Borewell,3588.06,Kothrud,411038,Society,1.97,7.23,0.8,1.54,32547.34,17022283.67,19067.91,Owner,20
SYN-00168,synthetic,https://example.com/pune-listing/168,3 BHK,1016.42,1107.25,5,14,2,1,Fully Furnished,1,3,3,2,4,Granite,1,1,0,0,0,Covered,1,Municipal,1798.82,Hadapsar,411028,Society,5.08,2.01,2.53,2.09,28930.99,10049829.0,9887.5,Broker,48
SYN-00169,synthetic,https://example.com/pune-listing/169,3 BHK,1218.45,1506.7,7,19,18,1,Unfurnished,1,4,4,2,6,Vitrified,0,0,0,1,1,None,0,Municipal,4355.66,Kharadi,411014,Society,4.61,2.69,2.7,2.3,38253.75,13802751.05,11328.1,Broker,24
SYN-00170,synthetic,https://example.com/pune-listing/170,5 BHK,1695.05,1962.28,12,15,16,1,Unfurnished,0,5,5,2,8,Marble,0,0,0,1,0,Covered,1,Corporation + Borewell,6338.49,Wakad,411057,Society,4.2,1.92,1.71,2.17,47377.66,14528656.41,8571.23,Owner,42
SYN-00171,synthetic,https://example.com/pune-listing/171,1 BHK,352.71,394.46,1,13,1,1,Unfurnished,0,1,2,0,2,Marble,0,1,0,0,1,Covered,1,Municipal,1812.36,Aundh,411007,Standalone,2.78,4.87,1.38,1.25,10201.78,3262752.98,9250.63,Broker,61
SYN-00172,synthetic,https://example.com/pune-listing/172,2 BHK,641.16,742.04,8,14,15,1,Unfurnished,1,3,2,1,2,Vitrified,1,1,0,0,0,Covered,0,Municipal,1889.08,Magarpatta,411013,Society,4.84,1.12,1.46,2.16,19029.77,4560552.7,7113.03,Owner,62
SYN-00173,synthetic,https://example.com/pune-listing/173,3 BHK,799.37,920.63,12,14,3,1,Semi-Furnished,1,3,4,2,5,Vitrified,1,1,0,0,0,Stilt,0,Corporation + Borewell,1739.87,Pimple Saudagar,411027,Society,4.53,3.66,1.6,2.3,24987.18,9927976.06,12419.69,Broker,57
SYN-00174,synthetic,https://example.com/pune-listing/174,3 BHK,968.86,1167.07,4,10,13,1,Unfurnished,0,3,2,2,5,Marble,1,1,1,0,0,None,1,Municipal,2277.45,Pimple Saudagar,411027,Society,3.66,5.31,1.65,2.31,17643.92,5154016.83,5319.67,Broker,30
SYN-00175,synthetic,https://example.com/pune-listing/175,1 BHK,424.77,468.39,3,19,17,1,Semi-Furnished,1,1,1,0,2,Marble,0,1,1,0,1,Open,1,Municipal,2215.84,Shivajinagar,411005,Standalone,0.58,7.7,0.99,1.22,25388.38,4002759.7,9423.36,Owner,13
SYN-00176,synthetic,https://example.com/pune-listing/176,1 BHK,403.58,447.04,4,13,6,1,Semi-Furnished,1,2,2,0,1,Vitrified,0,1,0,0,1,Open,0,Municipal,1401.1,Kharadi,411014,Standalone,4.29,2.12,1.66,2.18,18578.32,4856179.95,12032.66,Owner,23
SYN-00177,synthetic,https://example.com/pune-listing/177,1 BHK,477.2,592.15,10,13,1,1,Unfurnished,1,1,2,0,2,Marble,1,0,1,0,0,Covered,0,Corporation + Borewell,2337.7,Pune Camp,411001,Society,2.47,6.87,0.6,1.78,16534.73,3721440.66,7798.52,Owner,78
SYN-00178,synthetic,https://example.com/pune-listing/178,2 BHK,527.86,623.85,1,5,4,1,Semi-Furnished,1,2,2,1,3,Vitrified,0,0,0,0,0,Bike,0,Corporation + Borewell,1862.81,Kothrud,411038,Society,2.22,7.89,0.98,1.53,18649.03,4210685.71,7976.83,Broker,58
SYN-00179,synthetic,https://example.com/pune-listing/179,1 BHK,382.72,467.07,3,12,13,1,Semi-Furnished,1,2,0,0,2,Vitrified,1,1,1,1,0,Covered,1,,1334.0,Viman Nagar,411014,Society,2.41,6.11,1.67,1.95,19891.69,5599023.58,14629.66,Owner,21
SYN-00180,synthetic,https://example.com/pune-listing/180,2 BHK,767.18,939.68,0,14,4,1,Fully Furnished,1,2,2,2,2,Vitrified,1,1,1,1,0,Open,1,Borewell,3715.99,Koregaon Park,411001,Society,1.93,5.3,1.84,1.18,55114.07,25991868.76,33879.57,Builder,20
SYN-00181,synthetic,https://example.com/pune-listing/181,3 BHK,1155.49,1362.3,9,14,11,1,Semi-Furnished,1,3,2,2,4,Granite,1,1,0,1,0,Covered,1,Corporation + Borewell,5296.18,Aundh,411007,Society,3.14,3.83,1.18,1.85,61202.51,11372762.22,9842.34,Broker,79
